Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
471c0908-10cc-4baf-a987-99929d2b9796,2023-03-30 10:36:56,212.244.193.225,5.78.192.93,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:3.0; oc-FR) AppleWebKit/534.39.4 (KHTML, like Gecko) Version/4.1 Safari/534.39.4",Malware,Medium,False,Power they director idea respond.,Eradicated
282bb3c5-dd74-4523-9bcc-15701557f7d8,2020-09-17 08:04:09,91.23.190.119,123.17.23.8,Opera/8.69.(Windows CE; ti-ET) Presto/2.9.179 Version/12.00,DDoS,Low,False,Born success drug out.,Contained
a2b6b3f9-2446-4f6a-868a-87907f0d3ed5,2021-07-05 15:52:28,110.178.29.120,93.24.113.250,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2022-12-28 08:21:15 Firefox/13.0,Ransomware,High,False,World five hot once responsibility place.,Recovered
d7c53238-26ac-4ff4-a3b1-df1123378908,2023-06-15 16:35:26,15.74.158.24,25.101.14.36,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2; rv:1.9.3.20) Gecko/2016-09-19 11:12:04 Firefox/3.6.11,Malware,Medium,False,Center factor business sea member technology performance.,Blocked
9bc1816c-d80c-4269-a8e5-0d045c40213d,2022-04-27 10:33:57,157.118.59.203,112.181.165.121,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/22.0.801.0 Safari/531.2",DDoS,Critical,False,Purpose modern score perhaps every inside produce.,Recovered
1ad30c86-1023-4438-b5df-a18636f6cc43,2021-11-24 05:12:45,206.183.139.171,118.69.27.198,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/23.0.853.0 Safari/536.1",Ransomware,Low,True,No body concern spend.,Eradicated
e71e3c07-1f87-49f7-906d-927960971198,2023-07-28 03:59:32,125.227.13.126,193.123.93.143,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/46.0.845.0 Mobile/60Y581 Safari/536.0",DDoS,High,False,Floor during various decision.,Eradicated
19a732fb-0e43-430a-b7c0-c755077253e3,2021-04-24 04:52:30,164.18.197.219,161.189.212.217,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),DDoS,Critical,False,Require money bit deal drug friend have.,Blocked
d0f9ba89-e93f-45d1-aecc-43d42fa17f45,2022-04-12 03:21:16,45.24.124.203,218.142.196.143,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/51.0.835.0 Safari/533.2",Ransomware,High,True,Society reduce writer group.,Eradicated
d8b7e851-bf9c-4f7e-b391-f25a6dfebf9f,2023-07-26 04:19:15,75.64.4.19,119.63.219.117,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.25.3 (KHTML, like Gecko) Version/5.1 Safari/532.25.3",DDoS,Low,False,Newspaper about film though by.,Contained
6ab7d867-1b0b-46d2-8195-e9f151f97d8f,2020-11-10 15:36:50,186.213.184.159,89.120.44.220,Opera/9.76.(X11; Linux x86_64; ms-MY) Presto/2.9.170 Version/12.00,Ransomware,Medium,True,Off entire father character ever.,Contained
63140238-7c3d-4578-bb67-923c62c14d6e,2022-11-19 14:12:17,99.204.118.211,189.171.177.63,Mozilla/5.0 (Windows NT 10.0; tn-ZA; rv:1.9.2.20) Gecko/2010-01-02 17:03:39 Firefox/3.6.20,Phishing,Medium,False,Country project task should send partner line.,Recovered
356a14b2-8a33-45c0-a342-e54e83eada5b,2022-10-05 04:15:27,170.63.236.138,29.155.47.233,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),Ransomware,Medium,True,There try consumer feel final contain president.,Contained
37837926-3410-44ff-be4c-faf37e0e2a32,2022-12-24 12:28:40,39.139.227.237,159.197.122.30,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.41.4 (KHTML, like Gecko) Version/4.1 Safari/535.41.4",DDoS,Critical,False,Key instead bit add.,Contained
7f3a5cc4-1821-471e-bc01-7c059a7fdd0b,2024-01-21 18:14:21,214.179.59.114,113.14.65.183,Opera/9.98.(X11; Linux i686; sv-FI) Presto/2.9.189 Version/10.00,Phishing,Critical,False,Develop two provide focus finally.,Recovered
0fd40c85-ee3c-40e0-bbeb-f6ad21aaebdc,2023-01-07 15:11:15,194.246.117.2,139.42.21.23,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.0),Malware,Low,False,Million lead than remain guess against claim.,Recovered
87a5c87d-b7f2-4806-89fe-2411246ac529,2021-02-03 14:30:38,124.128.177.92,39.104.255.181,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),Malware,Low,False,City edge compare read.,Blocked
29d888d6-2677-4a12-9e00-99e40a922a4f,2021-07-19 20:24:39,212.252.146.175,12.173.114.55,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),Malware,Critical,False,Never car green side into blood.,Recovered
6d03dc84-4ef6-4801-a053-8ee497f2be7e,2022-05-22 21:03:13,44.56.183.170,6.223.107.64,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.875.0 Safari/536.2",Phishing,Medium,False,Person source modern reality.,Recovered
cd6d1f4d-425c-438e-b4bf-c14056e692bc,2023-01-18 01:31:56,215.237.87.164,158.133.23.47,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/51.0.876.0 Mobile/78W605 Safari/532.1",DDoS,Critical,False,Team water point main serve person.,Blocked
a62ac137-0954-47a3-85a4-4071f35572a9,2020-01-21 20:41:39,32.2.57.240,41.175.41.93,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ti-ET) AppleWebKit/533.44.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.44.6",Insider Threat,High,False,Cut section community strategy record.,Contained
1ebaad9b-0542-4a70-bec3-96841f721f0d,2021-11-28 17:15:01,177.212.73.157,115.158.147.210,Mozilla/5.0 (Android 5.0; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,Ransomware,Critical,True,Eight Mrs interview safe month on speech.,Eradicated
a9daedb3-1441-42f1-9e4e-db8a716050cc,2022-09-01 03:45:07,65.56.5.189,10.165.21.112,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.876.0 Safari/534.0",DDoS,Low,False,Tend pretty project around.,Eradicated
e1ca7c26-398f-48ce-a384-977320eed06c,2021-03-22 21:07:39,56.194.167.97,139.39.11.80,Mozilla/5.0 (Windows CE; pap-CW; rv:1.9.1.20) Gecko/2022-05-18 04:21:12 Firefox/10.0,DDoS,Low,False,Represent coach already mean.,Eradicated
91b9d5e5-f91b-4bb2-b327-7058a3549083,2020-03-04 14:24:36,214.11.152.230,173.25.216.2,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; gd-GB) AppleWebKit/535.41.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.41.6",Ransomware,Critical,False,Officer certain claim close feel.,Recovered
f6bbf5c7-525f-4fcf-92bf-607588d0b83a,2020-09-15 03:04:44,85.181.102.138,74.174.160.11,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ts-ZA) AppleWebKit/531.12.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.12.6",Ransomware,Low,False,Painting leave effect mother her.,Contained
2e5d5927-95a2-49d5-bc89-43ef67ae0b04,2022-09-14 12:44:11,126.19.98.184,177.96.252.171,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/50.0.849.0 Safari/531.2",Malware,High,False,Cut small stage however spring series.,Blocked
ac3f955b-5263-4ef8-9b7c-a38d5a4a6642,2021-10-05 23:25:36,70.247.144.115,157.68.121.145,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/41.0.893.0 Mobile/73X685 Safari/531.1",Insider Threat,Medium,False,Specific enough successful son police agreement your.,Recovered
e7f9d78e-1a89-4d88-9083-28a7e77bcf5b,2023-04-05 04:01:59,43.161.20.248,173.16.207.27,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),Ransomware,High,False,Mean population goal purpose growth marriage necessary.,Eradicated
7c80fc16-8c77-48bd-9c78-ea4189139cb1,2023-10-29 02:21:09,67.120.180.196,114.52.44.214,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2018-04-30 22:55:44 Firefox/3.6.7,Insider Threat,Low,False,Teach blood ever general condition up.,Blocked
21e8fd9c-b5f6-4ac8-bdc1-b37755638923,2023-09-12 17:12:19,77.202.77.235,1.60.181.192,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; pa-IN) AppleWebKit/532.7.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.7.5",DDoS,Low,False,Develop occur risk lay usually maybe.,Recovered
d3019b89-5e89-46db-8fcd-177aef44a476,2022-10-30 03:28:01,170.36.225.176,79.46.246.134,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/49.0.833.0 Safari/533.1",Insider Threat,Critical,False,Yourself medical second necessary question suffer.,Eradicated
fdcddcf7-3d0b-4c66-ac3e-ee5b5717a741,2021-07-02 09:59:06,174.97.36.125,84.163.150.231,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3 rv:3.0; os-RU) AppleWebKit/535.27.1 (KHTML, like Gecko) Version/4.1 Safari/535.27.1",DDoS,Low,True,Way government news those.,Blocked
51ca239f-b4b5-4fcf-9a95-1a936da13143,2022-12-23 17:15:24,98.88.61.216,116.66.210.188,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),Malware,High,False,Positive avoid evening doctor.,Recovered
80c6257b-a527-4f94-bca2-4b3bf91d6643,2023-11-17 09:44:12,133.147.156.142,29.157.20.22,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.830.0 Safari/531.0",Malware,High,False,We case phone indicate society mind public Congress.,Blocked
7ba2b6dd-d343-4522-a136-daf9ccd5777d,2021-03-20 22:46:21,38.41.143.171,101.223.125.103,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1),DDoS,High,False,Beautiful now still director nor suffer learn.,Recovered
a2d85592-a6a4-4596-af04-bf933148e43e,2023-07-18 05:32:05,43.44.117.141,157.46.166.54,Opera/9.51.(Windows NT 5.2; lij-IT) Presto/2.9.182 Version/11.00,Malware,High,False,Can tell store minute.,Blocked
3c09f6a5-61e5-40b7-af40-c94c76a17e4e,2020-02-18 20:33:13,179.28.23.14,101.242.221.4,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/52.0.853.0 Safari/533.0",DDoS,High,False,Program box wall human summer western policy.,Recovered
3afff12b-12f5-4dc9-81e0-bdf80c50fb4b,2021-06-05 10:51:39,194.241.52.255,68.200.203.188,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),Insider Threat,Low,False,Give table word result particular fly change.,Recovered
42de8616-28ab-4098-8195-91a350bcea8d,2021-07-06 15:43:18,33.151.32.23,113.162.40.244,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.9.3 (KHTML, like Gecko) Version/4.0.3 Safari/535.9.3",Insider Threat,Low,False,Cultural large lose effect usually first team industry.,Recovered
9a8850f3-0c2f-4fdf-91f1-345578660256,2020-05-25 08:51:00,64.104.244.127,23.2.234.157,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),Insider Threat,Low,False,Save before happy notice bad.,Eradicated
56837fed-f3b4-49e0-a4e5-05c94378c062,2023-01-07 21:16:20,156.189.91.172,31.114.218.50,Opera/9.96.(Windows NT 4.0; cy-GB) Presto/2.9.162 Version/10.00,DDoS,High,False,Ask author they certainly serious mind require drug.,Contained
58f539d2-034c-4ddc-96c3-b7c04150a3ae,2022-11-28 12:46:11,202.162.42.203,11.107.205.156,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1; rv:1.9.3.20) Gecko/2016-03-10 22:12:01 Firefox/3.8,Malware,High,False,Person answer find specific kind.,Contained
4987a277-20c4-406c-95f1-20d4d8d4b221,2020-01-06 07:06:45,186.143.200.144,28.144.220.176,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8 rv:6.0; ks-IN) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/5.0.2 Safari/535.2.5",Phishing,Critical,False,Eye bag well.,Recovered
e2c3223c-1e01-4f98-aa9b-179e77449db8,2023-09-21 06:19:25,122.126.122.176,2.232.143.178,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2 rv:3.0; ig-NG) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/5.0.1 Safari/534.48.3",Insider Threat,High,False,Travel billion they.,Recovered
bac81c2c-69c5-456b-8a39-6f4c1e9af645,2023-02-14 15:10:51,13.223.205.212,80.67.243.88,Opera/8.77.(Windows NT 4.0; sat-IN) Presto/2.9.162 Version/10.00,DDoS,Low,False,Deep situation song check hand identify unit.,Eradicated
03e636dd-7884-47d4-9b95-8ebc9594e2d9,2021-11-17 23:44:08,83.8.7.110,96.58.61.102,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),Malware,Medium,False,Contain per firm million poor.,Eradicated
4f27c3d3-9095-4d01-863c-23d004c8a60e,2021-03-21 01:20:07,168.190.37.240,24.183.16.31,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/46.0.847.0 Safari/532.0",DDoS,High,True,Cell nature west pass present.,Eradicated
76c148b6-47cc-48c2-9874-ed3a14e72f39,2022-07-14 02:53:30,204.196.86.248,158.129.194.220,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.0q8620.0 Mobile/03I750 Safari/531.1",Phishing,Medium,True,What recognize organization executive.,Eradicated
aa3677aa-9daf-49c3-a05c-3b2fc2075095,2022-08-16 05:12:46,193.67.96.67,92.77.107.146,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.32.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.32.7",Ransomware,High,False,Top why drop factor.,Recovered
2cf7ba89-ea7c-4161-aed7-a0b512c833d3,2023-02-22 05:06:40,12.162.233.108,84.160.183.68,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.24.2 (KHTML, like Gecko) Version/4.0 Safari/533.24.2",Malware,High,False,Interview behind to back he result drop trouble.,Eradicated
c585adc8-e89e-4b03-9869-3766a2254548,2023-05-08 04:24:38,157.23.228.113,194.37.244.212,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3 rv:2.0; uk-UA) AppleWebKit/532.38.5 (KHTML, like Gecko) Version/5.0.1 Safari/532.38.5",Phishing,High,False,East soon spring leave.,Contained
b0558598-019f-4511-a847-bceaa1b191ea,2023-06-06 21:13:29,168.216.196.238,45.42.233.72,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),Phishing,Critical,False,However again meeting opportunity move stay history area.,Eradicated
db138ca9-9f28-4331-9008-c318b897ef08,2021-06-12 21:51:57,134.253.65.61,4.243.84.162,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/27.0.895.0 Safari/535.1",Ransomware,Medium,False,We parent she trade such.,Eradicated
10649a15-3d72-4df6-af84-02c604e6663b,2021-02-13 10:34:21,62.134.173.161,21.242.178.24,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),Insider Threat,Low,False,Gas financial conference lead.,Recovered
9bfef773-6645-478a-88cf-e1720e468a39,2023-02-08 02:23:05,177.109.205.75,60.184.191.58,Opera/8.82.(X11; Linux i686; ayc-PE) Presto/2.9.190 Version/11.00,Ransomware,Low,False,Entire they ground such include hotel.,Recovered
35a964be-76ea-4a05-ae9e-b61106f94e5e,2022-03-09 01:20:30,205.49.130.245,46.223.154.81,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mi-NZ) AppleWebKit/535.10.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.10.6",Malware,Medium,False,Top art official family left head next.,Contained
32efbf41-800b-4ee2-ae33-85f165bbe30f,2022-01-16 02:07:14,122.171.68.39,154.142.64.57,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.1),Insider Threat,High,False,Should wear election movement painting movie sing enter.,Blocked
f614f3e7-139f-4bf3-8c14-4022cb0afb4e,2021-06-28 17:53:03,91.226.229.107,71.216.36.99,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.45.6 (KHTML, like Gecko) Version/4.0.1 Safari/532.45.6",Ransomware,Critical,False,Center Democrat may material season despite.,Contained
859ccac6-2026-4ba4-81aa-794671581386,2020-04-08 05:57:28,30.33.150.211,24.14.62.45,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/18.7e1983.0 Mobile/96G241 Safari/535.0",Phishing,High,False,May today line game spend wear financial.,Eradicated
e3b53e19-5b0a-49ea-b7d4-94bfdf6915df,2022-09-18 06:01:23,177.33.204.50,65.44.204.104,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),Phishing,High,False,Threat visit player cost heart.,Blocked
7c26e8c0-3503-4b60-8202-b672d343886f,2023-07-22 20:08:38,40.190.102.216,82.229.152.80,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/60.0.839.0 Safari/531.2",Insider Threat,Medium,True,Human imagine step claim share administration.,Contained
1d82dc69-3716-431b-ab3f-ee60ff63f02c,2020-06-20 19:16:52,135.115.195.62,210.238.99.1,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/58.0.879.0 Mobile/31B470 Safari/534.2",Ransomware,Medium,False,Wind everyone along it.,Blocked
1c60bd2d-4dc4-4977-8241-8e47ac0c0f02,2022-08-16 15:34:55,10.119.194.56,2.235.12.81,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2 rv:2.0; ne-NP) AppleWebKit/531.20.6 (KHTML, like Gecko) Version/4.0 Safari/531.20.6",Malware,Critical,False,Ok move fish bring hair industry.,Eradicated
704a2591-0911-4688-a2d7-1d7cfe933f28,2023-10-27 08:35:55,28.24.15.150,76.238.222.131,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.0),Ransomware,Medium,False,Build pay view grow go political word.,Eradicated
49ba92d2-ab36-4688-a413-bbd8ef9bd2c7,2021-07-13 22:48:19,11.109.140.117,144.182.181.61,Opera/8.18.(Windows NT 5.1; kw-GB) Presto/2.9.172 Version/12.00,Phishing,High,False,Public teach money itself leave side.,Eradicated
a0429f6f-e15f-403e-8c03-1dbbdb54a083,2020-02-05 01:23:46,97.83.183.50,129.14.119.63,Opera/9.78.(X11; Linux i686; unm-US) Presto/2.9.171 Version/10.00,Phishing,Critical,False,Mrs bed note level response.,Recovered
7fd044b5-8027-46a6-8c55-f659b262a09d,2022-09-27 06:40:03,134.202.56.140,75.52.16.235,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),Ransomware,Low,False,Debate later foreign certainly role through.,Contained
07c99788-96ee-4cc4-b53d-93621ff99506,2023-09-15 19:49:22,132.92.81.225,133.48.179.60,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),DDoS,High,False,Eight statement daughter over doctor.,Eradicated
cc7ae61a-1626-4027-8027-5555a7984301,2021-09-21 23:18:24,107.44.115.124,41.66.255.6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; os-RU) AppleWebKit/535.37.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.37.1",Insider Threat,Low,False,Score would indeed investment technology or member.,Recovered
a833b0b7-d7e7-4fbc-9e27-34cffe45bac0,2020-03-03 13:02:43,74.97.168.255,178.173.142.164,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0),Ransomware,Critical,False,Design another teacher bit mission suffer imagine spend.,Contained
7d8e0bdd-16a5-4b3a-938a-037b1be5a5c5,2021-10-06 03:49:29,107.149.139.213,94.101.236.12,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),Insider Threat,Low,False,Company sea wall join young same for population.,Recovered
fa79b2a4-4788-49ea-813f-82bb22d98a15,2023-11-18 19:02:58,148.75.91.16,43.97.140.121,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4 rv:3.0; lo-LA) AppleWebKit/532.45.3 (KHTML, like Gecko) Version/5.0 Safari/532.45.3",DDoS,Critical,False,Later already participant.,Contained
fd57a7a4-9303-4eb5-889c-75e6364be1c7,2023-12-18 02:02:58,166.212.216.25,154.179.125.111,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/35.0.848.0 Mobile/33H496 Safari/536.1",Ransomware,Medium,False,Early out bill forward.,Blocked
81bfa9b7-4100-41b2-a01d-04b98ea08782,2023-02-16 09:26:12,196.202.230.33,166.254.112.7,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),Phishing,Critical,False,Future weight enough teacher.,Contained
b4057b76-c2a0-4c10-b83f-b328e8605b57,2023-11-30 23:52:59,94.128.134.146,4.149.247.150,Mozilla/5.0 (Windows NT 5.1; az-AZ; rv:1.9.0.20) Gecko/2017-08-19 05:25:19 Firefox/3.6.18,Insider Threat,Critical,False,Rise place but sing produce.,Recovered
54db5eeb-42ae-41a2-a589-aab9a1b0c550,2020-08-16 08:19:50,208.24.216.217,25.7.248.242,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.10.1 (KHTML, like Gecko) Version/4.0.4 Safari/531.10.1",Insider Threat,Critical,False,Red each pull management.,Eradicated
b318c6d3-117e-4564-a152-3537048c346a,2021-04-09 19:28:41,155.73.24.164,62.65.179.101,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),Phishing,Medium,False,Attention bed any arm.,Contained
ae41e361-aed4-4d14-8663-78629a38da34,2021-03-16 21:30:13,201.102.87.59,67.173.64.158,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.0),Insider Threat,High,False,Sign tell whatever establish above plan himself.,Recovered
a746d622-6110-4f77-afbe-d87f67195513,2020-01-08 07:05:23,47.224.234.35,1.73.104.10,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),Ransomware,High,False,Become local wait learn item lay.,Contained
23d97e53-6877-473e-85b0-a5783d1a510c,2021-10-28 19:35:16,79.116.49.37,182.171.225.138,Opera/9.13.(Windows NT 6.0; ks-IN) Presto/2.9.169 Version/11.00,Ransomware,Medium,False,Rule item even try.,Blocked
e0c66cbb-457c-47e2-b435-728e12ee1da5,2022-02-08 02:33:14,115.21.130.62,17.245.131.25,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; lt-LT) AppleWebKit/531.34.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.34.5",Ransomware,Critical,False,Management agency different wish role situation book.,Eradicated
38ff1098-3c53-499b-84c8-f7882c87e6e4,2020-09-15 22:28:24,135.236.230.4,108.156.7.246,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),Insider Threat,Medium,False,Tough office attack old condition.,Recovered
7401219e-eae5-4fd8-a80e-9df12397f45d,2020-05-12 13:12:01,137.40.24.181,77.157.174.29,Opera/9.17.(X11; Linux x86_64; so-KE) Presto/2.9.169 Version/11.00,DDoS,Medium,False,Face you best cause light attack successful.,Contained
433e5fb2-e8b2-440b-9035-b316293b3259,2021-06-21 16:58:38,76.37.219.14,94.32.246.177,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/12.4x4197.0 Mobile/76A054 Safari/534.1",Ransomware,Low,False,Difficult beyond democratic nor particularly collection.,Recovered
595c98cc-5ef5-4555-a3f4-8b5d3ba76473,2023-03-24 17:57:52,188.141.92.5,173.182.187.86,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),DDoS,High,False,Letter admit authority under if party.,Eradicated
3e1e971b-62f1-4043-acee-930ce49e77cc,2020-07-28 15:01:35,195.205.53.208,178.156.132.40,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.9.7 (KHTML, like Gecko) Version/4.0.2 Safari/532.9.7",Insider Threat,High,False,White those speak room.,Contained
f68a9e95-65f4-463b-bf5a-91c6c5507cfa,2023-02-01 21:02:38,147.87.37.137,176.77.82.176,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/5.0 Safari/532.33.4",Ransomware,Critical,False,Mention imagine do high energy machine couple.,Blocked
5168d50f-b508-4585-9535-af4fe9c1a1f9,2022-06-07 12:55:25,189.31.77.143,146.100.62.139,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6; rv:1.9.4.20) Gecko/2020-07-11 16:07:34 Firefox/6.0,DDoS,High,False,White center he painting weight.,Contained
7ca81533-2f4b-48f1-8295-93479a7c4e35,2021-08-13 18:33:57,217.28.50.156,143.37.31.92,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.24.4 (KHTML, like Gecko) Version/5.0 Safari/532.24.4",Ransomware,Critical,False,Dream hand bar pay perform others quality.,Contained
12dec303-185e-4d01-a379-2032b8438eff,2023-05-06 10:38:11,19.189.30.40,13.62.130.235,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4 rv:2.0; the-NP) AppleWebKit/533.20.1 (KHTML, like Gecko) Version/4.0.3 Safari/533.20.1",Insider Threat,Low,False,Argue have figure.,Contained
a487c220-a060-4e59-bf0e-8a50ff3884c1,2023-12-23 07:51:35,182.185.226.204,119.213.50.169,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/33.0.805.0 Safari/532.0",Ransomware,Low,False,Factor chair tax tend meet seem.,Contained
196a20cf-f7e9-44b3-825f-52df117e0af4,2023-05-23 20:31:25,96.142.189.124,179.27.59.244,Opera/9.49.(Windows NT 5.2; wo-SN) Presto/2.9.174 Version/12.00,DDoS,High,False,Away win toward record statement.,Recovered
